Index,Field,Value
3.1.30.3,organic_rating_count,286
3.1.30.4,organic_title,"Shoei RF-SR Helmet, Matte Black, X-Large  "
3.1.31.1,organic_price,n/a
3.1.31.2,organic_rating,4.7 out of 5 stars
3.1.31.3,organic_rating_count,"2,532"
3.1.31.4,organic_title,Giro Isode MIPS Adult Recreational Cycling Helmet  
3.1.32.1,organic_price,n/a
3.1.32.2,organic_rating,4.8 out of 5 stars
3.1.32.3,organic_rating_count,49
3.1.32.4,organic_title,Smith Vantage MIPS Snow Sports Helmet - Matte Black '21 | Large  
3.1.33.1,organic_price,n/a
3.1.33.2,organic_rating,4.8 out of 5 stars
3.1.33.3,organic_rating_count,595
3.1.33.4,organic_title,Giro Montaro MIPS Adult Dirt Cycling Helmet  
3.1.34.1,organic_price,"$1,655.54"
3.1.34.2,organic_rating,5.0 out of 5 stars
3.1.34.3,organic_rating_count,1
3.1.34.4,organic_title,AGV Pista GP RR Laguna Seca 2005 Valentino Rossi 46 Limited Edition  
3.1.35.1,organic_price,n/a
3.1.35.2,organic_rating,5.0 out of 5 stars
3.1.35.3,organic_rating_count,1
3.1.35.4,organic_title,"Schutt F7 VTD Collegiate Varsity Football Helmet, Includes Carbon Steel Facemask  "
3.1.36.1,organic_price,n/a
3.1.36.2,organic_rating,4.9 out of 5 stars
3.1.36.3,organic_rating_count,21
3.1.36.4,organic_title,KASK Adult Aero Bike Helmet Utopia WG11 Cycling Road Helmet  
3.1.37.1,organic_price,n/a
3.1.37.2,organic_rating,4.6 out of 5 stars
3.1.37.3,organic_rating_count,269
3.1.37.4,organic_title,BELL Z20 MIPS Adult Road Bike Helmet  
3.1.38.1,organic_price,$64.95
3.1.38.2,organic_rating,4.7 out of 5 stars
3.1.38.3,organic_rating_count,673
3.1.38.4,organic_title,Giro Register MIPS Adult Recreational Cycling Helmet  
3.1.39.1,organic_price,$299.95
3.1.39.2,organic_rating,4.6 out of 5 stars
3.1.39.3,organic_rating_count,418
3.1.39.4,organic_title,Giro Aether Spherical Adult Road Cycling Helmet  
3.1.40.1,organic_price,n/a
3.1.40.2,organic_rating,4.3 out of 5 stars
3.1.40.3,organic_rating_count,297
3.1.40.4,organic_title,LS2 Helmets Open Face Verso Helmet  
3.1.41.1,organic_price,n/a
3.1.41.2,organic_rating,4.3 out of 5 stars
3.1.41.3,organic_rating_count,"2,717"
3.1.41.4,organic_title,"ILM Bluetooth Integrated Modular Flip up Full Face Motorcycle Helmet Sun Shield Mp3 Intercom (L, Matte Black)  "
3.1.42.1,organic_price,n/a
3.1.42.2,organic_rating,4.7 out of 5 stars
3.1.42.3,organic_rating_count,156
3.1.42.4,organic_title,Troy Lee Designs D3 Fiberlite US Helmet: Mono  
3.1.43.1,organic_price,n/a
3.1.43.2,organic_rating,4.2 out of 5 stars
3.1.43.3,organic_rating_count,79
3.1.43.4,organic_title,Raider Unisex-Adult Motorcycle Half Helmet  
3.1.44.1,organic_price,n/a
3.1.44.2,organic_rating,4.2 out of 5 stars
3.1.44.3,organic_rating_count,"3,574"
3.1.44.4,organic_title,Daytona Helmets Half Skull Cap Motorcycle Helmet – DOT Approved  
3.1.45.1,organic_price,$399.95
3.1.45.2,organic_rating,4.5 out of 5 stars
3.1.45.3,organic_rating_count,9
3.1.45.4,organic_title,Bell SRT Modular Full-Face Helmet Gloss Black Extra Large  
3.1.46.1,organic_price,$579.95
3.1.46.2,organic_rating,4.5 out of 5 stars
3.1.46.3,organic_rating_count,18
3.1.46.4,organic_title,Arai Regent-X Adult Street Motorcycle Helmet - Black Frost/Large  
3.1.47.1,organic_price,n/a
3.1.47.2,organic_rating,4.7 out of 5 stars
3.1.47.3,organic_rating_count,"1,349"
3.1.47.4,organic_title,"80Six Dual Certified Kids’ Bike, Skate, and Scooter Helmet  "
3.1.48.1,organic_price,$749.99
3.1.48.2,organic_rating,4.5 out of 5 stars
3.1.48.3,organic_rating_count,10
3.1.48.4,organic_title,Shoei GT-Air II Insignia Helmet (Medium) (RED/Black)  
4.1.1.1,organic_price,n/a
4.1.1.2,organic_rating,5.0 out of 5 stars
4.1.1.3,organic_rating_count,4
4.1.1.4,organic_title,"Hestan - CopperBond Collection - 100% Pure Copper Frying Pan, 12.5-Inches  "
4.1.2.1,organic_price,$39.49
4.1.2.2,organic_rating,4.6 out of 5 stars
4.1.2.3,organic_rating_count,"3,831"
4.1.2.4,organic_title,"Blue Diamond Cookware Diamond Infused Ceramic Nonstick 11"" Grill Genie Pan with Lid, PFAS-Free, Dishwasher Safe, Oven Safe, Blue  "
4.1.3.1,organic_price,n/a
4.1.3.2,organic_rating,4.7 out of 5 stars
4.1.3.3,organic_rating_count,"1,226"
4.1.3.4,organic_title,"Calphalon Pizza Pan with Holes, 16-Inch Nonstick Round Pizza Crisper, Dishwasher Safe, Silver  "
4.1.4.1,organic_price,n/a
4.1.4.2,organic_rating,4.7 out of 5 stars
4.1.4.3,organic_rating_count,"8,487"
4.1.4.4,organic_title,"Ninja C52200 Foodi NeverStick Premium 2-Piece Fry Pan Set, Anti-Scratch Nesting Cookware, Hard-Anodized, Nonstick, Durable & Oven Safe to 500°F, Slate Grey  "
4.1.5.1,organic_price,n/a
4.1.5.2,organic_rating,4.6 out of 5 stars
4.1.5.3,organic_rating_count,"12,917"
4.1.5.4,organic_title,"T-fal E938S3 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan Cookware Set, 3-Piece, 8-Inch 10.5-Inch and 12.5-Inch, Black  "
4.1.6.1,organic_price,n/a
4.1.6.2,organic_rating,4.6 out of 5 stars
4.1.6.3,organic_rating_count,"7,537"
4.1.6.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 7"" and 10"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Turquoise  "
4.1.7.1,organic_price,n/a
4.1.7.2,organic_rating,4.7 out of 5 stars
4.1.7.3,organic_rating_count,"10,469"
4.1.7.4,organic_title,"T-fal B36290 Specialty Nonstick 5 Quart Jumbo Cooker Saute Pan with Glass Lid, Black  "
4.1.8.1,organic_price,n/a
4.1.8.2,organic_rating,4.8 out of 5 stars
4.1.8.3,organic_rating_count,242
4.1.8.4,organic_title,"Le Creuset Toughened Nonstick PRO Crepe Pan with Rateau, 11""  "
4.1.9.1,organic_price,n/a
4.1.9.2,organic_rating,4.5 out of 5 stars
4.1.9.3,organic_rating_count,528
4.1.9.4,organic_title,"Calphalon Ceramic Frying Pan, Nonstick Oil-Infused Cookware with Stay-Cool Handles, PTFE and PFOA-Free, Dark Gray  "
4.1.10.1,organic_price,n/a
4.1.10.2,organic_rating,4.6 out of 5 stars
4.1.10.3,organic_rating_count,"13,653"
4.1.10.4,organic_title,"Calphalon Classic Aluminum Hard Anodized Oven Safe Nonstick 2 Piece Frying Pan Set with 8 & 10 Inch Pans and Stainless Steel Stay Cool Handles, Grey  "
4.1.11.1,organic_price,n/a
4.1.11.2,organic_rating,4.7 out of 5 stars
4.1.11.3,organic_rating_count,"1,234"
4.1.11.4,organic_title,"Cuisinart 622-30DF Chef's Classic 12-Inch Nonstick-Hard-Anodized, Deep Fry Pan w/Cover  "
4.1.12.1,organic_price,n/a
4.1.12.2,organic_rating,4.7 out of 5 stars
4.1.12.3,organic_rating_count,"4,723"
4.1.12.4,organic_title,"All-Clad D3 Stainless Cookware, 12-Inch Fry Pan with Lid, Tri-Ply Stainless Steel, Professional Grade, Silver, Model: 41126  "
4.1.13.1,organic_price,n/a
4.1.13.2,organic_rating,4.7 out of 5 stars
4.1.13.3,organic_rating_count,"4,763"
4.1.13.4,organic_title,"Chicago Metallic Professional 2-Piece 9.5-Inch Angel Food Cake Pan with Feet, 9.5"" x 4""  "
4.1.14.1,organic_price,n/a
4.1.14.2,organic_rating,4.7 out of 5 stars
4.1.14.3,organic_rating_count,"134,320"
4.1.14.4,organic_title,"Lodge Seasoned Cast Iron Skillet - 12 Inch Ergonomic Frying Pan with Assist Handle, black  "
4.1.15.1,organic_price,$2.99
4.1.15.2,organic_rating,4.5 out of 5 stars
4.1.15.3,organic_rating_count,"3,560"
4.1.15.4,organic_title,Pan (2015)  
4.1.16.1,organic_price,n/a
4.1.16.2,organic_rating,4.3 out of 5 stars
4.1.16.3,organic_rating_count,"2,088"
4.1.16.4,organic_title,"de Buyer - Force Blue - Blue Steel Crepe & Tortilla Pan - Nonstick Carbon Steel Frying Pan with Traditional French Handle - For Use with Low to Medium Heat - 9.5"", 2 mm  "
4.1.17.1,organic_price,n/a
4.1.17.2,organic_rating,4.7 out of 5 stars
4.1.17.3,organic_rating_count,"2,727"
4.1.17.4,organic_title,"Cuisinart Chef's Classic Non-Stick Hard Anodized, 17-Piece, Cookware Set  "
4.1.18.1,organic_price,n/a
4.1.18.2,organic_rating,4.5 out of 5 stars
4.1.18.3,organic_rating_count,"46,271"
4.1.18.4,organic_title,"Amazon Basics Non-Stick Cookware Set, Pots, Pans and Utensils - 15-Piece Set  "
4.1.19.1,organic_price,n/a
4.1.19.2,organic_rating,4.8 out of 5 stars
4.1.19.3,organic_rating_count,"19,587"
4.1.19.4,organic_title,"T-fal Ultimate Hard Anodized 2-Piece Scratch Resistant Titanium Nonstick Thermo-Spot PFOA Free 10/12-Inch Cookware Set, Gray, E765S274  "
4.1.20.1,organic_price,n/a
4.1.20.2,organic_rating,4.8 out of 5 stars
4.1.20.3,organic_rating_count,189
4.1.20.4,organic_title,"Ninja CW102BL Foodi NeverStick PossiblePan, Premium Set with 4-Quart Capacity Pan, Steamer/Strainer Basket, Glass Lid & Integrated Spatula, Nonstick, Durable & Oven Safe to 500°F, Macaron Blue  "
4.1.21.1,organic_price,n/a
4.1.21.2,organic_rating,4.6 out of 5 stars
4.1.21.3,organic_rating_count,"3,499"
4.1.21.4,organic_title,"NutriChef 20-Pc. Nonstick Kitchen PTFE/PFOA/PFOS-Free Heat Resistant Silicone Handles Cookware Bakeware Set w/Saucepan, Frying Pans, Cooking, Oven Pot, Lids, Utensil, Brown-NCCW20SBR, Brown  "
4.1.22.1,organic_price,n/a
4.1.22.2,organic_rating,4.5 out of 5 stars
4.1.22.3,organic_rating_count,"37,321"
4.1.22.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick 16 Piece Cookware Pots and Pans Set, PFAS-Free, Dishwasher Safe, Red  "
4.1.23.1,organic_price,n/a
4.1.23.2,organic_rating,3.3 out of 5 stars
4.1.23.3,organic_rating_count,5
4.1.23.4,organic_title,999: Killer on the Line  
4.1.24.1,organic_price,n/a
4.1.24.2,organic_rating,4.3 out of 5 stars
4.1.24.3,organic_rating_count,57
4.1.24.4,organic_title,"EC Big Blue Plastic Dust Pan, 12-Inches Useful in Commercial Kitchen, Hotels, and Restaurants, Warehouses and Garages, Home Kitchen, Living Room and Porch Clean ups  "
4.1.25.1,organic_price,n/a
4.1.25.2,organic_rating,4.7 out of 5 stars
4.1.25.3,organic_rating_count,"2,590"
4.1.25.4,organic_title,"Goodful Cookware Set with Premium Non-Stick Coating, Dishwasher Safe Pots and Pans, Tempered Glass Steam Vented Lids, Stainless Steel Steamer, and Bamboo Cooking Utensils Set, 12-Piece, Turquoise  "
4.1.26.1,organic_price,n/a
4.1.26.2,organic_rating,4.7 out of 5 stars
4.1.26.3,organic_rating_count,"1,742"
4.1.26.4,organic_title,"PME Professional Aluminum Baking Pan Round 8 x 3, Standard, white  "
4.1.27.1,organic_price,n/a
4.1.27.2,organic_rating,4.5 out of 5 stars
4.1.27.3,organic_rating_count,110
4.1.27.4,organic_title,COOK KING 24cm/9.5inch Triply Stainless Steel Dual-Honeycomb Nonstick Skillet / Frying Pan.  
4.1.28.1,organic_price,$79.99
4.1.28.2,organic_rating,4.6 out of 5 stars
4.1.28.3,organic_rating_count,"2,019"
4.1.28.4,organic_title,"NutriChef 13 Pcs. Nonstick Kitchen Cookware PTFE/PFOA/PFOS-Free Heat Resistant Kitchenware Set w/Saucepan, Frying Pans, Cooking Pots, Casserole, Lids, & Utensils, Blue NCCWA13BU  "
4.1.29.1,organic_price,n/a
4.1.29.2,organic_rating,4.6 out of 5 stars
4.1.29.3,organic_rating_count,938
4.1.29.4,organic_title,"GreenLife Soft Grip Healthy Ceramic Nonstick, 8"" 10"" and 12"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Blue  "
4.1.30.1,organic_price,$51.99
4.1.30.2,organic_rating,4.6 out of 5 stars
4.1.30.3,organic_rating_count,"1,415"
4.1.30.4,organic_title,"Calphalon 1934221 Classic Nonstick Omelet Fry Pan, 12"", Grey  "
4.1.31.1,organic_price,n/a
4.1.31.2,organic_rating,4.7 out of 5 stars
4.1.31.3,organic_rating_count,"15,811"
4.1.31.4,organic_title,Tramontina Professional Fry Pans (12-inch)  
4.1.32.1,organic_price,n/a
4.1.32.2,organic_rating,4.8 out of 5 stars
4.1.32.3,organic_rating_count,"4,229"
4.1.32.4,organic_title,"Ninja C33000 Foodi NeverStick Premium 3-Piece Cookware Set, 12-Inch Fry Pan, 5-Quart Sauté Pan with Glass Lid, Hard-Anodized, Nonstick, Durable & Oven Safe to 500°F, Slate Grey  "
4.1.33.1,organic_price,n/a
4.1.33.2,organic_rating,4.6 out of 5 stars
4.1.33.3,organic_rating_count,174
4.1.33.4,organic_title,"HANDI FOIL Roaster Baker Pans Lids Set, 2 Count  "
4.1.34.1,organic_price,n/a
4.1.34.2,organic_rating,4.7 out of 5 stars
4.1.34.3,organic_rating_count,221
4.1.34.4,organic_title,"Mueller UltraClad Copper Pots and Pans Set, 14-Piece Kitchen Cookware Set, Non-Stick Coating, Aluminum Body, Includes Fry Pans, Deep Frying Pan, Sauce Pans, Dutch Oven and More  "
4.1.35.1,organic_price,n/a
4.1.35.2,organic_rating,4.6 out of 5 stars
4.1.35.3,organic_rating_count,"24,913"
4.1.35.4,organic_title,"Rachael Ray - 16802 Rachael Ray Cucina Nonstick Cookware Pots and Pans Set, 12 Piece, Sea Salt Gray  "
4.1.36.1,organic_price,n/a
4.1.36.2,organic_rating,5.0 out of 5 stars
4.1.36.3,organic_rating_count,12
4.1.36.4,organic_title,"Rachael Ray Cook + Create Nonstick Sauté Pan with Lid, 3 Quart, Gray  "
4.1.37.1,organic_price,n/a
4.1.37.2,organic_rating,4.8 out of 5 stars
4.1.37.3,organic_rating_count,894
4.1.37.4,organic_title,"All-Clad pan E7954064 HA1 Hard Anodized Nonstick Dishwaher Safe PFOA Free Square Grill Cookware, 11-Inch, Black  "
4.1.38.1,organic_price,n/a
4.1.38.2,organic_rating,4.5 out of 5 stars
4.1.38.3,organic_rating_count,"6,860"
4.1.38.4,organic_title,"LUMAX LX-1632 Black 15 Quart Drainmaster Drain Pan and Waste Oil Storage. Ideal for Oil Recycling, Drain Direct - No Oily Tub, Funnel, or Mess. No Mess to Clean-Up on Top or Side.  "
4.1.39.1,organic_price,n/a
4.1.39.2,organic_rating,4.6 out of 5 stars
4.1.39.3,organic_rating_count,154
4.1.39.4,organic_title,"BD Diesel Performance 1061525 Transmission Pan, Black  "
4.1.40.1,organic_price,n/a
4.1.40.2,organic_rating,4.7 out of 5 stars
4.1.40.3,organic_rating_count,"2,949"
4.1.40.4,organic_title,"Cuisinart 733-30H 5.5-Quart Chef's-Classic-Stainless-Cookware-Collection, Sauté Pan w/Helper Handle & Cover  "
4.1.41.1,organic_price,n/a
4.1.41.2,organic_rating,4.8 out of 5 stars
4.1.41.3,organic_rating_count,"3,614"
4.1.41.4,organic_title,LloydPans Kitchenware 10 by 14 Inch Detroit Style Pizza Pan USA Made Hard-Anodized  
4.1.42.1,organic_price,n/a
4.1.42.2,organic_rating,5.0 out of 5 stars
4.1.42.3,organic_rating_count,1
4.1.42.4,organic_title,"14"" Fry Pan With Lid - Extra Large Skillet Nonstick Frying Pan with Silicone Handle, Ceramic Coating, Blue Silicone Handle, Stain-Resistant And Easy To Clean, Professional Home Cookware  "
4.1.43.1,organic_price,n/a
4.1.43.2,organic_rating,4.8 out of 5 stars
4.1.43.3,organic_rating_count,"5,981"
4.1.43.4,organic_title,"Rachael Ray Bakeware Meatloaf/Nonstick Baking Loaf Pan with Insert, 9 Inch x 5 Inch, Gray  "
4.1.44.1,organic_price,n/a
4.1.44.2,organic_rating,4.5 out of 5 stars
4.1.44.3,organic_rating_count,"6,306"
4.1.44.4,organic_title,Matfer Bourgeat Black Carbon Steel Fry Pan (11 7/8)  
4.1.45.1,organic_price,n/a
4.1.45.2,organic_rating,4.6 out of 5 stars
4.1.45.3,organic_rating_count,"2,306"
4.1.45.4,organic_title,"Gotham Steel Nonstick Sauté Pan with Lid – 5.5 Quart. Multipurpose Ceramic Jumbo Cooker Fry Pan with Glass Lid, Stay Cool Handle + Helper Handle, Oven, Stovetop & Dishwasher Safe, 100% PFOA Free  "
4.1.46.1,organic_price,$78.95
4.1.46.2,organic_rating,4.3 out of 5 stars
4.1.46.3,organic_rating_count,216
4.1.46.4,organic_title,"GreenPan Paris Pro Hard Anodized Healthy Ceramic Nonstick, 10"" and 12"" Frying Pan Skillet Set, PFAS-Free, Dishwasher Safe, Grey  "
4.1.47.1,organic_price,$14.99
4.1.47.2,organic_rating,4.7 out of 5 stars
4.1.47.3,organic_rating_count,197
4.1.47.4,organic_title,The PAN (The Pan Trilogy)  
4.1.48.1,organic_price,n/a
4.1.48.2,organic_rating,n/a
4.1.48.3,organic_rating_count,n/a
4.1.48.4,organic_title,"Tile Redi RT3460R-PVC-OB-2.5 Shower Pan with Right Drain- Single Curb Shower Base, 2"" PVC Drain, and Grate Included, 60"" Width x 34"" Depth  "
